arm,run,catalyst,pathway,is_best,step_idx,parent,product,rule,n_electrons,delta_e,delta_zpe,delta_ts,dG0,U_onset,feasible,pathway_idx
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4522,0.1711,-0.182,-0.099,-999.0,False,14
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-2.1481,0.0837,0.322,-2.3864,-999.0,False,14
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,dehydroxylation,0,-2.3128,0.0707,0.2197,-2.4617,-999.0,False,14
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5752,0.1477,-0.1621,-0.2654,-999.0,False,14
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1385,-0.0371,-0.9611,-999.0,False,14
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,14
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,15
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4522,0.1711,-0.182,-0.099,-999.0,False,15
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-2.1481,0.0837,0.322,-2.3864,-999.0,False,15
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,bond_dissociation,0,-2.3128,0.0707,0.2197,-2.4617,-999.0,False,15
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5752,0.1477,-0.1621,-0.2654,-999.0,False,15
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1385,-0.0371,-0.9611,-999.0,False,15
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,15
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,16
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4522,0.1711,-0.182,-0.099,-999.0,False,16
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-2.1481,0.0837,0.322,-2.3864,-999.0,False,16
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,dehydroxylation,0,-2.3128,0.0707,0.2197,-2.4617,-999.0,False,16
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5752,0.1477,-0.1621,-0.2654,-999.0,False,16
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1385,-0.0371,-0.9611,-999.0,False,16
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,16
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,17
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4522,0.1711,-0.182,-0.099,-999.0,False,17
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-2.1481,0.0837,0.322,-2.3864,-999.0,False,17
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,bond_dissociation,0,-2.3128,0.0707,0.2197,-2.4617,-999.0,False,17
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5752,0.1477,-0.1621,-0.2654,-999.0,False,17
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1385,-0.0371,-0.9611,-999.0,False,17
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,17
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,18
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*O,bond_dissociation,0,-4.913,0.3255,0.3596,-4.9471,-999.0,False,18
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*O,*OOH,hydroxylation,1,2.3128,-0.0707,-0.2197,2.4617,-999.0,False,18
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7221,0.1475,-0.1268,-0.4477,-999.0,False,18
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,dehydroxylation,0,-2.1659,0.0709,0.1844,-2.2794,-999.0,False,18
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1385,-0.0371,-0.9611,-999.0,False,18
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,18
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *H → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,19
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *H → *H2O → *,False,1,*OOOH,*O,bond_dissociation,0,-4.913,0.3255,0.3596,-4.9471,-999.0,False,19
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *H → *H2O → *,False,2,*O,*OOH,hydroxylation,1,2.3128,-0.0707,-0.2197,2.4617,-999.0,False,19
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *H → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7221,0.1475,-0.1268,-0.4477,-999.0,False,19
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *H → *H2O → *,False,4,*O(OH)H,*H,desorption,0,-3.3239,0.1932,0.3133,-3.4439,-999.0,False,19
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *H → *H2O → *,False,5,*H,*H2O,hydroxylation,1,0.0212,0.0162,-0.166,0.2034,-999.0,False,19
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *O → *OOH → *O(OH)H → *H → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,19
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,20
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4522,0.1711,-0.182,-0.099,-999.0,False,20
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOHO,bond_dissociation,0,0.4698,-0.1708,0.1701,0.1289,-999.0,False,20
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOHO,*OOH,bond_dissociation,0,-2.6179,0.2545,0.1519,-2.5153,-999.0,False,20
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*OOH,*O(OH)H,protonation,-1,-0.7221,0.1475,-0.1268,-0.4477,-999.0,False,20
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*O(OH)H,*OH,dehydroxylation,0,-2.1659,0.0709,0.1844,-2.2794,-999.0,False,20
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*OH,*H2O,protonation,-1,-1.1367,0.1385,-0.0371,-0.9611,-999.0,False,20
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *OH → *H2O → *,False,7,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,20
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *H → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,21
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *H → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4522,0.1711,-0.182,-0.099,-999.0,False,21
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *H → *H2O → *,False,2,*OOHOH,*OOHO,bond_dissociation,0,0.4698,-0.1708,0.1701,0.1289,-999.0,False,21
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *H → *H2O → *,False,3,*OOHO,*OOH,bond_dissociation,0,-2.6179,0.2545,0.1519,-2.5153,-999.0,False,21
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *H → *H2O → *,False,4,*OOH,*O(OH)H,protonation,-1,-0.7221,0.1475,-0.1268,-0.4477,-999.0,False,21
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *H → *H2O → *,False,5,*O(OH)H,*H,desorption,0,-3.3239,0.1932,0.3133,-3.4439,-999.0,False,21
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *H → *H2O → *,False,6,*H,*H2O,hydroxylation,1,0.0212,0.0162,-0.166,0.2034,-999.0,False,21
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O(OH)H → *H → *H2O → *,False,7,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,21
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,22
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4522,0.1711,-0.182,-0.099,-999.0,False,22
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOHO,bond_dissociation,0,0.4698,-0.1708,0.1701,0.1289,-999.0,False,22
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,3,*OOHO,*OOH,bond_dissociation,0,-2.6179,0.2545,0.1519,-2.5153,-999.0,False,22
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,4,*OOH,*O,dehydroxylation,0,-2.3128,0.0707,0.2197,-2.4617,-999.0,False,22
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,5,*O,*OH,protonation,-1,-0.5752,0.1477,-0.1621,-0.2654,-999.0,False,22
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,6,*OH,*H2O,protonation,-1,-1.1367,0.1385,-0.0371,-0.9611,-999.0,False,22
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,7,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,22
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9953,-0.0989,-0.2735,2.1699,-999.0,False,23
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4522,0.1711,-0.182,-0.099,-999.0,False,23
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOHO,bond_dissociation,0,0.4698,-0.1708,0.1701,0.1289,-999.0,False,23
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,3,*OOHO,*OOH,bond_dissociation,0,-2.6179,0.2545,0.1519,-2.5153,-999.0,False,23
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,4,*OOH,*O,bond_dissociation,0,-2.3128,0.0707,0.2197,-2.4617,-999.0,False,23
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,5,*O,*OH,protonation,-1,-0.5752,0.1477,-0.1621,-0.2654,-999.0,False,23
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,6,*OH,*H2O,protonation,-1,-1.1367,0.1385,-0.0371,-0.9611,-999.0,False,23
deepseek-v3,10766642,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *O → *OH → *H2O → *,False,7,*H2O,*,desorption,0,0.412,-0.0631,0.3386,0.0103,-999.0,False,23
deepseek-v3,10766643,Pt(111)_HER,* → *H → *,False,0,*,*H,protonation,-1,-0.4332,0.047,-0.1726,-0.2136,-999.0,False,0
deepseek-v3,10766643,Pt(111)_HER,* → *H → *,False,1,*H,*,deprotonation,1,0.4332,-0.047,0.1726,0.2136,-999.0,False,0
deepseek-v3,10766643,Pt(111)_HER,* → *H → *H2 → *,True,0,*,*H,protonation,-1,-0.4332,0.047,-0.1726,-0.2136,0.1458,True,1
deepseek-v3,10766643,Pt(111)_HER,* → *H → *H2 → *,True,1,*H,*H2,protonation,-1,-0.3271,-0.01,-0.1912,-0.1458,0.1458,True,1
deepseek-v3,10766643,Pt(111)_HER,* → *H → *H2 → *,True,2,*H2,*,product_desorption,0,0.7603,-0.037,0.3638,0.3594,0.1458,True,1
deepseek-v3,10766643,Pt(111)_HER,* → *H → *H2O → *,False,0,*,*H,protonation,-1,-0.4332,0.047,-0.1726,-0.2136,-999.0,False,2
deepseek-v3,10766643,Pt(111)_HER,* → *H → *H2O → *,False,1,*H,*H2O,hydroxylation,1,0.0211,0.0147,-0.2622,0.2979,-999.0,False,2
deepseek-v3,10766643,Pt(111)_HER,* → *H → *H2O → *,False,2,*H2O,*,unknown,0,0.4122,-0.0617,0.4348,-0.0843,-999.0,False,2
deepseek-v3,10766643,Pt(111)_HER,* → *OH → *H2O → *,False,0,*,*OH,hydroxylation,1,0.727,-0.0759,-0.3008,0.9519,-999.0,False,3
deepseek-v3,10766643,Pt(111)_HER,* → *OH → *H2O → *,False,1,*OH,*H2O,protonation,-1,-1.1392,0.1376,-0.1339,-0.8676,-999.0,False,3
deepseek-v3,10766643,Pt(111)_HER,* → *OH → *H2O → *,False,2,*H2O,*,unknown,0,0.4122,-0.0617,0.4348,-0.0843,-999.0,False,3
deepseek-v3,10766643,Pt(111)_HER,* → *OH → *O → *,False,0,*,*OH,hydroxylation,1,0.727,-0.0759,-0.3008,0.9519,-999.0,False,4
deepseek-v3,10766643,Pt(111)_HER,* → *OH → *O → *,False,1,*OH,*O,deprotonation,1,0.5729,-0.1471,0.1614,0.2644,-999.0,False,4
deepseek-v3,10766643,Pt(111)_HER,* → *OH → *O → *,False,2,*O,*,unknown,0,-1.2999,0.2231,0.1394,-1.2163,-999.0,False,4
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3528,0.1535,-0.2396,0.7459,-0.7459,True,0
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,False,1,*COOH,*CO,reductive_dehydration,-1,-0.1867,0.0117,0.2929,-0.4678,-0.7459,True,0
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,False,2,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-0.7459,True,0
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *CHO2 → *CO → *,True,0,*CO2,*CHO2,protonation,-1,0.1739,0.1443,-0.2328,0.5509,-0.5509,True,1
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *CHO2 → *CO → *,True,1,*CHO2,*CO,reductive_dehydration,-1,-0.0077,0.0209,0.2861,-0.2729,-0.5509,True,1
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *CHO2 → *CO → *,True,2,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-0.5509,True,1
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *OCHO → *CHO → *CO → *,False,0,*CO2,*OCHO,protonation,-1,0.1477,0.1486,-0.2382,0.5345,-999.0,False,2
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *OCHO → *CHO → *CO → *,False,1,*OCHO,*CHO,bond_dissociation,0,0.1732,0.137,0.1295,0.1807,-999.0,False,2
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *OCHO → *CHO → *CO → *,False,2,*CHO,*CO,deprotonation,1,-0.1548,-0.1204,0.162,-0.4372,-999.0,False,2
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *OCHO → *CHO → *CO → *,False,3,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-999.0,False,2
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3528,0.1535,-0.2396,0.7459,-0.7459,True,3
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *CO → *,False,1,*COOH,*CO(OH)H,protonation,-1,-0.6486,0.1548,-0.1188,-0.3749,-0.7459,True,3
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *CO → *,False,2,*CO(OH)H,*CO,bond_dissociation,0,0.4619,-0.1431,0.4117,-0.0929,-0.7459,True,3
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *CO → *,False,3,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-0.7459,True,3
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3528,0.1535,-0.2396,0.7459,-0.7459,True,4
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CO → *,False,1,*COOH,*CH(O)OH,protonation,-1,-0.6486,0.155,-0.1204,-0.3731,-0.7459,True,4
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CO → *,False,2,*CH(O)OH,*CO,bond_dissociation,0,0.4619,-0.1433,0.4133,-0.0947,-0.7459,True,4
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CO → *,False,3,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-0.7459,True,4
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *CHO2 → *CHO → *CO → *,False,0,*CO2,*CHO2,protonation,-1,0.1739,0.1443,-0.2328,0.5509,-999.0,False,5
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *CHO2 → *CHO → *CO → *,False,1,*CHO2,*CHO,bond_dissociation,0,0.1471,0.1413,0.1241,0.1643,-999.0,False,5
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *CHO2 → *CHO → *CO → *,False,2,*CHO,*CO,deprotonation,1,-0.1548,-0.1204,0.162,-0.4372,-999.0,False,5
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *CHO2 → *CHO → *CO → *,False,3,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-999.0,False,5
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3528,0.1535,-0.2396,0.7459,-0.7459,True,6
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,1,*COOH,*CO(OH)H,protonation,-1,-0.6486,0.1548,-0.1188,-0.3749,-0.7459,True,6
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,2,*CO(OH)H,*COH,dehydroxylation,0,1.5336,0.0302,0.2076,1.3561,-0.7459,True,6
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,3,*COH,*CO,bond_dissociation,0,-1.0716,-0.1733,0.2041,-1.449,-0.7459,True,6
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,4,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-0.7459,True,6
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3528,0.1535,-0.2396,0.7459,-0.7459,True,7
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,1,*COOH,*CO(OH)H,protonation,-1,-0.6486,0.1548,-0.1188,-0.3749,-0.7459,True,7
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,2,*CO(OH)H,*COH,bond_dissociation,0,1.5336,0.0302,0.2076,1.3561,-0.7459,True,7
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,3,*COH,*CO,bond_dissociation,0,-1.0716,-0.1733,0.2041,-1.449,-0.7459,True,7
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *COH → *CO → *,False,4,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-0.7459,True,7
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3528,0.1535,-0.2396,0.7459,-0.7459,True,8
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,1,*COOH,*CH(O)OH,protonation,-1,-0.6486,0.155,-0.1204,-0.3731,-0.7459,True,8
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,2,*CH(O)OH,*CHO,dehydroxylation,0,0.6167,-0.0229,0.2513,0.3425,-0.7459,True,8
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,3,*CHO,*CO,bond_dissociation,0,-0.1548,-0.1204,0.162,-0.4372,-0.7459,True,8
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,4,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-0.7459,True,8
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3528,0.1535,-0.2396,0.7459,-0.7459,True,9
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,1,*COOH,*CH(O)OH,protonation,-1,-0.6486,0.155,-0.1204,-0.3731,-0.7459,True,9
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,2,*CH(O)OH,*CHO,bond_dissociation,0,0.6167,-0.0229,0.2513,0.3425,-0.7459,True,9
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,3,*CHO,*CO,bond_dissociation,0,-0.1548,-0.1204,0.162,-0.4372,-0.7459,True,9
deepseek-v3,10766643,Au(110)_CO2RR,*CO2 → *COOH → *CH(O)OH → *CHO → *CO → *,False,4,*CO,*,desorption,0,0.7528,-0.0555,0.4412,0.2562,-0.7459,True,9
